flash,ram,text,code,rodata,data,bss,dec,hex,filename,filename
288,24,288,260,28,0,24,312,`138,common_djob.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
757,20,757,720,37,0,20,777,`309,common_time.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
6589,8,6589,4148,2441,0,8,6597,`19c5,ecc_p256.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
344,32,344,260,84,0,32,376,`178,kernel_event.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
920,68,920,920,0,0,68,988,`3dc,rf_xvr.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
224,0,224,224,0,0,0,224,`e0,llc_pwr.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
92,8,92,92,0,0,8,100,`64,hci_fc.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
188,3,188,188,0,0,3,191,`bf,ble_rf_port.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
364,12,364,364,0,0,12,376,`178,ble_aes.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
48,0,48,48,0,0,0,48,`30,dbg.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
102,44,102,102,0,0,44,146,`92,kernel.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
58,0,58,58,0,0,0,58,`3a,kernel_queue.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
105632,24024,105572,92682,12890,60,23964,129596,`1fa3c,/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a,/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbluetooth_controller_ble_cp_slave_only.a
7080,22,7070,4776,2294,10,12,7092,`1bb4,cmd_evm.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
25911,4659,25880,21958,3922,31,4628,30539,`774b,bk7236_cal.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
24212,515,24146,18206,5940,66,449,24661,`6055,manual_cal_bk7236.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
1276,0,1276,912,364,0,0,1276,`4fc,la_driver.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
369,1,369,346,23,0,1,370,`172,nv_parameters.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
554,32,554,532,22,0,32,586,`24a,rf_cntrl.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
1496,36,1488,1148,340,8,28,1524,`5f4,tx_evm.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
2470,32,2470,1840,630,0,32,2502,`9c6,cmd_rx_sensitivity.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
1944,1,1944,1880,64,0,1,1945,`799,mac_phy_bypass.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
2104,68,2104,1784,320,0,68,2172,`87c,rx_sensitivity.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
352,24,352,352,0,0,24,376,`178,bk_phy_if.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
88,1,88,88,0,0,1,89,`59,bk7011_cal.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
168,0,168,168,0,0,0,168,`a8,rc_driver.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
902,0,902,902,0,0,0,902,`386,bk_cal_common.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
68926,5391,68811,54892,13919,115,5276,74202,`121da,/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a,/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy.a
2791,96,2791,1912,879,0,96,2887,`b47,trap_base.c.obj (ex armino/cm33/libcm33.a),armino/cm33/libcm33.a
511,16,511,448,63,0,16,527,`20f,mpu.c.obj (ex armino/cm33/libcm33.a),armino/cm33/libcm33.a
285,0,285,148,137,0,0,285,`11d,stack_base.c.obj (ex armino/cm33/libcm33.a),armino/cm33/libcm33.a
76,0,76,76,0,0,0,76,`4c,arm.c.obj (ex armino/cm33/libcm33.a),armino/cm33/libcm33.a
506,256,250,250,0,256,0,506,`1fa,arch_interrupt.c.obj (ex armino/cm33/libcm33.a),armino/cm33/libcm33.a
4169,368,3913,2834,1079,256,112,4281,`10b9,armino/cm33/libcm33.a,armino/cm33/libcm33.a
349,4,349,284,65,0,4,353,`161,components_init.c.obj (ex armino/bk_init/libbk_init.a),armino/bk_init/libbk_init.a
323,0,323,274,49,0,0,323,`143,bk_init.c.obj (ex armino/bk_init/libbk_init.a),armino/bk_init/libbk_init.a
672,4,672,558,114,0,4,676,`2a4,armino/bk_init/libbk_init.a,armino/bk_init/libbk_init.a
401,8,401,392,9,0,8,409,`199,system_main.c.obj (ex armino/bk_startup/libbk_startup.a),armino/bk_startup/libbk_startup.a
10,0,10,10,0,0,0,10,`a,rtos_init.c.obj (ex armino/bk_startup/libbk_startup.a),armino/bk_startup/libbk_startup.a
411,8,411,402,9,0,8,419,`1a3,armino/bk_startup/libbk_startup.a,armino/bk_startup/libbk_startup.a
2448,17,2448,1926,522,0,17,2465,`9a1,event.c.obj (ex armino/bk_event/libbk_event.a),armino/bk_event/libbk_event.a
2448,17,2448,1926,522,0,17,2465,`9a1,armino/bk_event/libbk_event.a,armino/bk_event/libbk_event.a
844,8,844,552,292,0,8,852,`354,atsvr_port.c.obj (ex armino/at_server/libat_server.a),armino/at_server/libat_server.a
449,284,449,344,105,0,284,733,`2dd,at_server.c.obj (ex armino/at_server/libat_server.a),armino/at_server/libat_server.a
225,0,225,164,61,0,0,225,`e1,atsvr_core.c.obj (ex armino/at_server/libat_server.a),armino/at_server/libat_server.a
2542,12,2542,1544,998,0,12,2554,`9fa,_at_server.c.obj (ex armino/at_server/libat_server.a),armino/at_server/libat_server.a
960,0,960,608,352,0,0,960,`3c0,_atsvr_func.c.obj (ex armino/at_server/libat_server.a),armino/at_server/libat_server.a
20,0,20,20,0,0,0,20,`14,at_task.c.obj (ex armino/at_server/libat_server.a),armino/at_server/libat_server.a
5040,304,5040,3232,1808,0,304,5344,`14e0,armino/at_server/libat_server.a,armino/at_server/libat_server.a
36,0,36,24,12,0,0,36,`24,bk_uid_adaptor.c.obj (ex armino/bk_uid/libbk_uid.a),armino/bk_uid/libbk_uid.a
8,0,8,8,0,0,0,8,`8,bk_uid.c.obj (ex armino/bk_uid/libbk_uid.a),armino/bk_uid/libbk_uid.a
44,0,44,32,12,0,0,44,`2c,armino/bk_uid/libbk_uid.a,armino/bk_uid/libbk_uid.a
20544,0,20544,200,20344,0,0,20544,`5040,conv_utf8.c.obj (ex armino/utf8/libutf8.a),armino/utf8/libutf8.a
20544,0,20544,200,20344,0,0,20544,`5040,armino/utf8/libutf8.a,armino/utf8/libutf8.a
9101,4821,4285,3786,499,4816,5,9106,`2392,rtos_pub.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
105,0,105,64,41,0,0,105,`69,rtos_debug.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
1259,0,1259,950,309,0,0,1259,`4eb,mem_arch.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
196,0,196,186,10,0,0,196,`c4,str_arch.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
213,0,213,126,87,0,0,213,`d5,platform_stub.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
429,4,429,390,39,0,4,433,`1b1,pthread_local_storage.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
174,0,174,174,0,0,0,174,`ae,rtos_ext.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
11477,4825,6661,5676,985,4816,9,11486,`2cde,armino/bk_rtos/libbk_rtos.a,armino/bk_rtos/libbk_rtos.a
3437,0,3437,3110,327,0,0,3437,`d6d,queue.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
5568,368,5564,5116,448,4,364,5932,`172c,tasks.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
1456,396,1456,1282,174,0,396,1852,`73c,timers.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
2842,132,2842,2428,414,0,132,2974,`b9e,heap_4.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
1322,28,1318,1076,242,4,24,1346,`542,port.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
132,0,132,132,0,0,0,132,`84,list.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
224,0,224,224,0,0,0,224,`e0,portasm.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
14981,924,14973,13368,1605,8,916,15897,`3e19,armino/os_source/libos_source.a,armino/os_source/libos_source.a
4324,328,4324,2034,2290,0,328,4652,`122c,cm_backtrace.c.obj (ex armino/coredump/libcoredump.a),armino/coredump/libcoredump.a
4324,328,4324,2034,2290,0,328,4652,`122c,armino/coredump/libcoredump.a,armino/coredump/libcoredump.a
6082,256,6082,4894,1188,0,256,6338,`18c2,ef_env.c.obj (ex armino/easy_flash/libeasy_flash.a),armino/easy_flash/libeasy_flash.a
1064,0,1064,40,1024,0,0,1064,`428,ef_utils.c.obj (ex armino/easy_flash/libeasy_flash.a),armino/easy_flash/libeasy_flash.a
937,8,933,562,371,4,4,941,`3ad,ef_port.c.obj (ex armino/easy_flash/libeasy_flash.a),armino/easy_flash/libeasy_flash.a
159,4,159,80,79,0,4,163,`a3,easyflash.c.obj (ex armino/easy_flash/libeasy_flash.a),armino/easy_flash/libeasy_flash.a
10,0,10,10,0,0,0,10,`a,bk_ef.c.obj (ex armino/easy_flash/libeasy_flash.a),armino/easy_flash/libeasy_flash.a
8252,268,8248,5586,2662,4,264,8516,`2144,armino/easy_flash/libeasy_flash.a,armino/easy_flash/libeasy_flash.a
990,5,990,552,438,0,5,995,`3e3,bt_main.c.obj (ex armino/bk_bluetooth/libbk_bluetooth.a),armino/bk_bluetooth/libbk_bluetooth.a
880,12,880,596,284,0,12,892,`37c,hal_hci_core.c.obj (ex armino/bk_bluetooth/libbk_bluetooth.a),armino/bk_bluetooth/libbk_bluetooth.a
208,0,208,92,116,0,0,208,`d0,hci_distinguish.c.obj (ex armino/bk_bluetooth/libbk_bluetooth.a),armino/bk_bluetooth/libbk_bluetooth.a
2361,3130,2361,1564,797,0,3130,5491,`1573,hci_parse.c.obj (ex armino/bk_bluetooth/libbk_bluetooth.a),armino/bk_bluetooth/libbk_bluetooth.a
2452,404,2048,1954,94,404,0,2452,`994,bluetooth.c.obj (ex armino/bk_bluetooth/libbk_bluetooth.a),armino/bk_bluetooth/libbk_bluetooth.a
2214,20,2214,1444,770,0,20,2234,`8ba,bt_ipc_core.c.obj (ex armino/bk_bluetooth/libbk_bluetooth.a),armino/bk_bluetooth/libbk_bluetooth.a
38,0,38,12,26,0,0,38,`26,bk_cli_ble.c.obj (ex armino/bk_bluetooth/libbk_bluetooth.a),armino/bk_bluetooth/libbk_bluetooth.a
40,11,40,40,0,0,11,51,`33,bt_feature_config.c.obj (ex armino/bk_bluetooth/libbk_bluetooth.a),armino/bk_bluetooth/libbk_bluetooth.a
9183,3582,8779,6254,2525,404,3178,12361,`3049,armino/bk_bluetooth/libbk_bluetooth.a,armino/bk_bluetooth/libbk_bluetooth.a
595,12,595,460,135,0,12,607,`25f,bk_sensor.c.obj (ex armino/temp_detect/libtemp_detect.a),armino/temp_detect/libtemp_detect.a
1784,64,1784,1494,290,0,64,1848,`738,temp_detect.c.obj (ex armino/temp_detect/libtemp_detect.a),armino/temp_detect/libtemp_detect.a
891,36,891,730,161,0,36,927,`39f,volt_detect.c.obj (ex armino/temp_detect/libtemp_detect.a),armino/temp_detect/libtemp_detect.a
3270,112,3270,2684,586,0,112,3382,`d36,armino/temp_detect/libtemp_detect.a,armino/temp_detect/libtemp_detect.a
1878,0,1878,970,908,0,0,1878,`756,bk_phy_adapter.c.obj (ex armino/bk_phy/libbk_phy.a),armino/bk_phy/libbk_phy.a
156,0,156,84,72,0,0,156,`9c,bk_rf_adapter.c.obj (ex armino/bk_phy/libbk_phy.a),armino/bk_phy/libbk_phy.a
484,9,484,476,8,0,9,493,`1ed,bk_phy_server.c.obj (ex armino/bk_phy/libbk_phy.a),armino/bk_phy/libbk_phy.a
766,0,766,128,638,0,0,766,`2fe,cli_phy.c.obj (ex armino/bk_phy/libbk_phy.a),armino/bk_phy/libbk_phy.a
12,0,12,12,0,0,0,12,`c,bk_phy_api.c.obj (ex armino/bk_phy/libbk_phy.a),armino/bk_phy/libbk_phy.a
70,4,70,70,0,0,4,74,`4a,bk_phy_notify.c.obj (ex armino/bk_phy/libbk_phy.a),armino/bk_phy/libbk_phy.a
3366,13,3366,1740,1626,0,13,3379,`d33,armino/bk_phy/libbk_phy.a,armino/bk_phy/libbk_phy.a
525,65,525,488,37,0,65,590,`24e,bk_netif.c.obj (ex armino/bk_netif/libbk_netif.a),armino/bk_netif/libbk_netif.a
525,65,525,488,37,0,65,590,`24e,armino/bk_netif/libbk_netif.a,armino/bk_netif/libbk_netif.a
879,0,879,856,23,0,0,879,`36f,command_line.c.obj (ex armino/uart_debug/libuart_debug.a),armino/uart_debug/libuart_debug.a
879,0,879,856,23,0,0,879,`36f,armino/uart_debug/libuart_debug.a,armino/uart_debug/libuart_debug.a
3853,56,3817,3592,225,36,20,3873,`f21,iperf.c.obj (ex armino/iperf/libiperf.a),armino/iperf/libiperf.a
3853,56,3817,3592,225,36,20,3873,`f21,armino/iperf/libiperf.a,armino/iperf/libiperf.a
1198,4,1194,72,1122,4,0,1198,`4ae,vnd_cal.c.obj (ex armino/vnd_cal/libvnd_cal.a),armino/vnd_cal/libvnd_cal.a
1198,4,1194,72,1122,4,0,1198,`4ae,armino/vnd_cal/libvnd_cal.a,armino/vnd_cal/libvnd_cal.a
284,0,284,28,256,0,0,284,`11c,bk_crc.c.obj (ex armino/bk_common/libbk_common.a),armino/bk_common/libbk_common.a
72,0,72,72,0,0,0,72,`48,bk_feature.c.obj (ex armino/bk_common/libbk_common.a),armino/bk_common/libbk_common.a
356,0,356,100,256,0,0,356,`164,armino/bk_common/libbk_common.a,armino/bk_common/libbk_common.a
53,0,53,24,29,0,0,53,`35,bk_phy_info.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy_info.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy_info.a
53,0,53,24,29,0,0,53,`35,/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy_info.a,/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_phy_info.a
360,0,360,260,100,0,0,360,`168,if_coex_to_wifi.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a
16,14,16,16,0,0,14,30,`1e,wifi_info.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a
4,0,4,4,0,0,0,4,`4,coex_status.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a
20,0,20,20,0,0,0,20,`14,if_coex_from_bt.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a
0,4,0,0,0,0,4,4,`4,if_coex_to_bt.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a
400,18,400,300,100,0,18,418,`1a2,/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a,/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libbk_coex.a
2450,0,2450,2194,256,0,0,2450,`992,sha256.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libuid.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libuid.a
192,4,192,192,0,0,4,196,`c4,uid.c.obj (ex /home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libuid.a),/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libuid.a
2642,4,2642,2386,256,0,4,2646,`a56,/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libuid.a,/home/liyy/work/bk_avdk_smp_v3.1.1.8/bk_avdk_smp/cp/components/bk_libs/bk7258/libs/libuid.a
257,0,257,0,257,0,0,257,`101,lib_a-ctype_.o (ex /opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a),/opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a
4207,0,4207,4112,95,0,0,4207,`106f,lib_a-strtod.o (ex /opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a),/opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a
5995,0,5995,5956,39,0,0,5995,`176b,lib_a-svfscanf.o (ex /opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a),/opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a
193,0,193,156,37,0,0,193,`c1,lib_a-utoa.o (ex /opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a),/opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a
2094,0,2094,1684,410,0,0,2094,`82e,lib_a-gdtoa-gethex.o (ex /opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a),/opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a
16,2,14,0,14,2,0,16,`10,lib_a-lnumeric.o (ex /opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a),/opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a
388,364,24,12,12,364,0,388,`184,lib_a-locale.o (ex /opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a),/opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a
69,0,69,68,1,0,0,69,`45,lib_a-mbrtowc.o (ex /opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a),/opt/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libc.a
